latitude,longitude,new_order,building_name,building_address,list_subdata_1_title,list_subdata_1,data_1_title,data_1,data_2_title,data_2,data_3_title,data_3,data_4_title,data_4,data_5_title,data_5,data_6_title,data_6,data_7_title,data_7,image_name
33.4303584,-111.9567052,460,Phase II Bldg B,"1255 W Rio Salado Pky Tempe, AZ, 85281",Available SF,"45,118",Rentable Building Area,"45,118",Available SF,"45,118",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4309308,-111.9638523,461,Bldg VI,"1720 W Rio Salado Pky Tempe, AZ, 85281",Available SF,"96,000",Rentable Building Area,"96,000",Available SF,"96,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4305884,-111.9657951,462,Bldg C,"1721 W Rio Salado Pky Tempe, AZ, 85281",Available SF,"40,812",Rentable Building Area,"40,812",Available SF,"40,812",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4319393,-111.9653817,463,Bldg I,"1850 W Rio Salado Pky Tempe, AZ, 85281",Available SF,"154,029",Rentable Building Area,"154,029",Available SF,"154,029",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4334481,-111.9657046,464,Bldg IV,"1870 W Rio Salado Pky Tempe, AZ, 85281",Available SF,"236,131",Rentable Building Area,"236,131",Available SF,"236,131",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4320202,-111.9676524,465,Bldg II,"1910 W Rio Salado Pky Tempe, AZ, 85281",Available SF,"156,583",Rentable Building Area,"156,583",Available SF,"156,583",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4334391,-111.9675663,466,Liberty Center at Rio Salado - Bldg III,"1930 W Rio Salado Pky Tempe, AZ, 85281",Available SF,"135,663",Rentable Building Area,"135,663",Available SF,"135,663",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.431632,-111.969273,467,,"2010 W Rio Salado Pky Tempe, AZ, 85281",Available SF,"70,000",Rentable Building Area,"70,000",Available SF,"70,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4236434,-111.8936098,468,The Circuit,"615 S River Dr Tempe, AZ, 85281-3099",Available SF,"185,000",Rentable Building Area,"185,000",Available SF,"185,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4324608,-111.898054,469,Benchmark At Rio2100,"56 S Rockford Dr Tempe, AZ, 85281-6070",Available SF,"63,500",Rentable Building Area,"63,500",Available SF,"63,500",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4398352,-111.9543879,470,The Grand at Papago Park Phase II,"1033 W Roosevelt Way Tempe, AZ, 85281",Available SF,"345,795",Rentable Building Area,"345,795",Available SF,"345,795",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4336322,-111.9274991,471,The Watermark Phase I,"410 N Scottsdale Rd Tempe, AZ, 85281",Available SF,"265,000",Rentable Building Area,"265,000",Available SF,"265,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.3938439,-111.9158516,472,Tempe City Center,"1400 E Southern Ave Tempe, AZ, 85282-5691",Available SF,"133,871",Rentable Building Area,"133,871",Available SF,"133,871",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4221911,-111.9391329,473,Tempe Town Centre,"20 E University Dr Tempe, AZ, 85281-5617",Available SF,"21,737",Rentable Building Area,"21,737",Available SF,"21,737",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4224658,-111.9408971,474,100 Centerpoint,"100 W University Dr Tempe, AZ, 85281-3725",Available SF,"179,025",Rentable Building Area,"179,025",Available SF,"179,025",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4221924,-111.9417745,475,,"150 W University Dr Tempe, AZ, 85281-3640",Available SF,"119,929",Rentable Building Area,"119,929",Available SF,"119,929",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4226141,-111.9677139,476,Regents Centre,"1900 W University Dr Tempe, AZ, 85281-3291",Available SF,"63,320",Rentable Building Area,"63,320",Available SF,"63,320",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4224575,-111.9690973,477,Regents Centre,"1910 W University Dr Tempe, AZ, 85281-3262",Available SF,"42,000",Rentable Building Area,"42,000",Available SF,"42,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4377594,-111.9443827,478,Papago Gateway Center,"350 W Washington St Tempe, AZ, 85281",Available SF,"246,770",Rentable Building Area,"246,770",Available SF,"246,770",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4410493,-111.9533567,479,The Reserve at Papago Park,"1050 W Washington St Tempe, AZ, 85281",Available SF,"84,150",Rentable Building Area,"84,150",Available SF,"84,150",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4402633,-111.9557429,480,The Grand at Papago Park Center Phase I,"1101 W Washington St Tempe, AZ, 85281",Available SF,"213,026",Rentable Building Area,"213,026",Available SF,"213,026",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.443057,-111.952824,481,One Papago Hills,"1144 W Washington St Tempe, AZ, 85281-1200",Available SF,"91,000",Rentable Building Area,"91,000",Available SF,"91,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.44263,-111.954071,482,Wells Fargo Office Building,"1150 W Washington St Tempe, AZ, 85281-1480",Available SF,"214,303",Rentable Building Area,"214,303",Available SF,"214,303",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4427365,-111.9574795,483,Papago Spectrum Office Building,"1225 W Washington St Tempe, AZ, 85281-1236",Available SF,"159,261",Rentable Building Area,"159,261",Available SF,"159,261",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4445521,-111.9569328,484,Phase II,"1230 W Washington St Tempe, AZ, 85281-1245",Available SF,"166,800",Rentable Building Area,"166,800",Available SF,"166,800",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4449713,-111.9579939,485,Phase III,"1250 W Washington St Tempe, AZ, 85281",Available SF,"96,000",Rentable Building Area,"96,000",Available SF,"96,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4423313,-111.959665,486,Papago Arroyo,"1255 W Washington St Tempe, AZ, 85281-1210",Available SF,"118,000",Rentable Building Area,"118,000",Available SF,"118,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4433864,-111.9600792,487,Papago Arroyo,"1275 W Washington St Tempe, AZ, 85281-1858",Available SF,"95,694",Rentable Building Area,"95,694",Available SF,"95,694",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4442433,-111.9592523,488,Papago Arroyo,"1295 W Washington St Tempe, AZ, 85281-1232",Available SF,"65,809",Rentable Building Area,"65,809",Available SF,"65,809",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.428464,-111.959293,489,,"1305 W 1st St Tempe, AZ, 85281-2458",Available SF,"49,100",Rentable Building Area,"49,100",Available SF,"49,100",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4103105,-111.9643083,490,Bldg A,"1516 W 17th St Tempe, AZ, 85281-6218",Available SF,"106,747",Rentable Building Area,"106,747",Available SF,"106,747",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4297622,-111.9645775,491,Bldg D - Phase II,"1621 W Rio Salado Pky Tempe, AZ, 85281-2608",Available SF,"51,789",Rentable Building Area,"51,789",Available SF,"51,789",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.429824,-111.966586,492,Phase I - Bldg E US Airways,"1821 W Rio Salado Pky Tempe, AZ, 85281",Available SF,"99,607",Rentable Building Area,"99,607",Available SF,"99,607",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4305552,-111.967428,493,US Airways Bldg B - Phase I,"1921 W Rio Salado Pky Tempe, AZ, 85281",Available SF,"48,066",Rentable Building Area,"48,066",Available SF,"48,066",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4301183,-111.968822,494,Phase II - Bldg A,"2021 W Rio Salado Pky Tempe, AZ, 85281-2701",Available SF,"56,389",Rentable Building Area,"56,389",Available SF,"56,389",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.3985085,-111.9703885,495,Bldg A,"2900 S Diablo Way Tempe, AZ, 85282-3201",Available SF,"137,500",Rentable Building Area,"137,500",Available SF,"137,500",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.395616,-111.968794,496,Fairmont Commerce Center,"1919 W Fairmont Dr Tempe, AZ, 85282-3183",Available SF,"85,890",Rentable Building Area,"85,890",Available SF,"85,890",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.3975361,-111.9614525,497,State Farm Building 4,"2980 S Priest Dr Tempe, AZ, 85282-3456",Available SF,"40,971",Rentable Building Area,"40,971",Available SF,"40,971",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
